aX,aY,aZ,gX,gY,gZ
0.415,-0.548,0.921,67.622,28.110,32.195
0.346,-0.417,0.955,65.915,29.939,25.793
0.307,-0.302,0.986,59.634,32.805,19.085
0.252,-0.206,0.990,53.720,40.915,11.768
0.181,-0.137,0.972,46.402,47.927,-0.366
0.079,-0.078,0.970,38.598,50.122,-12.622
0.021,-0.066,0.968,28.476,56.890,-26.402
-0.057,-0.083,0.952,21.585,56.463,-38.841
-0.189,-0.111,0.916,16.707,57.561,-56.829
-0.239,-0.159,0.934,10.488,56.159,-67.988
-0.339,-0.244,0.927,3.659,51.524,-82.439
-0.396,-0.314,0.927,-4.878,51.524,-90.549
-0.499,-0.365,0.882,-9.512,50.732,-99.268
-0.501,-0.434,0.916,-10.244,43.049,-100.976
-0.573,-0.517,0.904,-12.439,37.012,-103.110
-0.592,-0.566,0.905,-19.451,33.232,-99.390
-0.637,-0.628,0.894,-19.695,27.744,-95.549
-0.651,-0.689,0.881,-23.110,19.085,-91.707
-0.650,-0.739,0.855,-24.878,13.659,-81.707
-0.652,-0.792,0.844,-26.646,9.756,-70.915
-0.639,-0.843,0.818,-26.890,1.463,-58.720
-0.617,-0.874,0.807,-23.415,-4.573,-50.915
-0.612,-0.900,0.788,-24.878,-9.268,-39.390
-0.570,-0.908,0.771,-20.915,-13.659,-30.122
-0.530,-0.918,0.765,-21.159,-17.683,-23.232
-0.496,-0.915,0.750,-20.366,-24.329,-19.207
-0.453,-0.893,0.750,-17.012,-29.878,-18.780
-0.418,-0.881,0.734,-15.427,-31.098,-20.244
-0.346,-0.860,0.729,-15.061,-35.061,-22.317
-0.304,-0.838,0.720,-10.915,-35.244,-20.305
-0.245,-0.813,0.724,-10.122,-36.890,-28.476
-0.211,-0.798,0.708,-12.439,-34.268,-31.768
-0.170,-0.781,0.704,-7.622,-38.598,-37.439
-0.103,-0.764,0.705,-9.085,-35.244,-47.012
-0.071,-0.740,0.698,-7.195,-34.207,-50.854
-0.053,-0.731,0.704,-5.732,-34.207,-55.793
-0.012,-0.720,0.718,-5.549,-32.927,-63.598
0.004,-0.703,0.730,-5.671,-31.585,-67.683
0.024,-0.707,0.709,-4.207,-31.341,-71.220
0.039,-0.688,0.709,-5.976,-26.768,-73.354
0.041,-0.686,0.714,-1.524,-26.280,-78.841
0.032,-0.677,0.713,-1.707,-23.963,-78.354
0.050,-0.672,0.715,-3.354,-19.207,-87.744
0.040,-0.674,0.706,-3.049,-22.561,-84.207
0.050,-0.671,0.718,-3.476,-20.183,-90.915
0.062,-0.683,0.720,-6.159,-18.049,-89.085
0.068,-0.704,0.722,-2.927,-15.854,-90.610
0.063,-0.740,0.734,-6.463,-13.476,-86.585
0.069,-0.742,0.739,-7.927,-10.183,-82.744
0.069,-0.768,0.730,-3.049,-15.549,-77.927
0.082,-0.782,0.722,-1.037,-12.378,-73.720
0.072,-0.792,0.714,-0.366,-10.854,-68.415
0.080,-0.796,0.706,-0.122,-7.683,-65.000
0.076,-0.804,0.695,-0.793,-6.341,-63.476
0.071,-0.801,0.700,0.915,-4.756,-55.488
0.069,-0.778,0.689,4.024,-4.024,-53.537
0.059,-0.754,0.675,3.171,-3.963,-51.098
0.041,-0.760,0.686,5.549,-2.073,-47.195
0.057,-0.737,0.683,4.939,2.866,-44.939
0.050,-0.730,0.686,7.134,1.098,-42.622
0.035,-0.703,0.702,4.695,5.305,-37.927
0.020,-0.678,0.686,6.280,3.963,-35.122
0.007,-0.665,0.692,6.890,2.378,-32.500
0.001,-0.657,0.706,8.841,3.293,-26.585
-0.002,-0.649,0.704,5.488,10.000,-24.268
0.001,-0.633,0.719,8.232,6.951,-18.110
-0.018,-0.644,0.713,3.841,7.805,-14.695
-0.011,-0.647,0.710,6.646,8.110,-6.037
-0.007,-0.651,0.705,2.805,8.841,1.098
-0.006,-0.659,0.678,3.720,8.110,9.146
-0.033,-0.653,0.695,1.402,10.488,17.805
-0.027,-0.673,0.706,0.366,5.671,26.098
-0.020,-0.672,0.711,4.329,8.720,33.110
-0.021,-0.675,0.701,1.951,5.305,40.244
-0.027,-0.674,0.699,0.976,8.110,39.817
-0.012,-0.695,0.584,1.159,5.244,41.890
0.011,-0.683,0.591,2.866,0.488,38.049
0.021,-0.701,0.656,4.146,5.183,30.549
-0.022,-0.680,0.728,5.549,4.085,24.573
0.008,-0.675,0.730,5.915,6.280,14.512
-0.009,-0.661,0.741,4.817,7.195,4.695
-0.008,-0.655,0.747,7.927,3.049,-5.671
-0.012,-0.645,0.772,5.732,7.195,-15.610
0.001,-0.657,0.751,9.085,7.195,-27.134
0.003,-0.633,0.733,8.476,5.244,-40.305
0.007,-0.640,0.734,10.427,6.463,-46.707
0.004,-0.654,0.721,9.878,6.098,-53.354
0.010,-0.660,0.713,11.098,8.841,-59.512
0.025,-0.658,0.707,12.317,8.415,-63.415
0.035,-0.663,0.704,13.232,10.427,-66.220
0.069,-0.669,0.684,11.037,11.829,-68.293

-1.956,-2.976,-0.449,78.415,3.476,-90.122
-1.873,-3.319,-0.484,94.634,2.683,-87.134
-1.959,-3.334,-0.481,114.634,-6.037,-81.098
-2.000,-3.462,-0.506,129.634,-15.000,-69.268
-2.003,-3.666,-0.471,146.280,-12.500,-61.280
-2.268,-3.543,-0.555,160.732,-13.110,-55.671
-2.039,-3.929,-0.547,187.561,-22.866,-44.878
-2.150,-4.000,-0.661,224.024,-41.463,-25.427
-2.221,-4.000,-0.729,261.402,-54.085,-4.390
-2.237,-4.000,-0.885,298.293,-67.073,18.110
-2.382,-4.000,-1.048,344.512,-94.085,42.927
-2.307,-4.000,-1.296,383.963,-106.585,64.878
-2.285,-4.000,-1.568,426.585,-131.524,87.683
-2.289,-3.985,-1.831,475.793,-160.549,116.829
-2.146,-3.747,-2.161,519.268,-186.341,139.695
-1.972,-3.364,-2.548,561.951,-211.768,158.841
-1.777,-2.933,-2.892,606.281,-242.012,187.012
-1.514,-2.377,-3.279,640.488,-270.793,199.756
-1.228,-1.794,-3.629,678.659,-298.963,213.537
-0.984,-1.342,-4.000,706.402,-327.927,225.427
-0.526,-0.600,-4.000,728.963,-347.988,237.195
-0.334,0.166,-4.000,737.683,-362.073,249.756
-0.038,0.683,-4.000,743.171,-383.720,273.110
0.264,1.280,-4.000,743.537,-398.537,299.939
0.612,1.888,-4.000,741.159,-422.927,331.707
1.029,2.506,-4.000,725.549,-437.683,368.902
1.586,3.179,-4.000,705.915,-456.524,407.744
2.230,3.813,-4.000,673.902,-470.122,446.646
2.906,4.000,-4.000,635.183,-468.476,471.341
3.413,4.000,-4.000,583.476,-458.841,478.171
4.000,4.000,-3.437,519.939,-443.659,459.817
4.000,4.000,-2.836,461.768,-417.561,422.073
4.000,4.000,-2.240,403.171,-374.207,352.012
4.000,4.000,-1.693,350.244,-319.085,261.463
4.000,4.000,-1.155,305.427,-252.927,149.146
4.000,4.000,-0.597,261.280,-186.037,25.122
4.000,4.000,-0.419,230.793,-136.280,-92.561
4.000,4.000,-0.047,202.134,-81.280,-204.573
3.897,4.000,0.031,168.780,-31.524,-292.866
3.532,4.000,0.015,145.244,-1.341,-349.146
2.959,4.000,0.025,121.890,15.000,-367.622
2.412,3.860,0.113,97.134,36.829,-351.220
1.833,3.600,0.140,77.805,58.171,-305.915
1.608,3.222,0.104,56.402,67.744,-239.207
1.318,2.982,0.104,38.659,65.061,-153.110
1.055,2.735,0.110,22.317,71.341,-62.866
0.909,2.552,0.063,7.439,79.634,30.061
0.770,2.420,0.020,-2.866,81.098,109.634
0.612,2.303,-0.044,-13.659,80.549,176.463
0.502,2.160,-0.059,-23.110,82.378,233.659
0.431,2.057,-0.038,-33.354,80.061,263.049
0.354,1.985,-0.072,-33.476,73.780,264.878
0.233,1.921,-0.059,-35.366,72.805,251.159
0.164,1.828,-0.042,-36.646,62.866,217.988
0.094,1.703,-0.037,-34.512,59.085,165.488
0.043,1.618,-0.030,-31.220,49.451,116.159
-0.003,1.546,-0.021,-27.561,41.341,48.232
-0.015,1.436,-0.021,-23.963,36.951,-7.622
-0.052,1.315,-0.011,-20.305,28.476,-70.061
-0.061,1.248,-0.009,-14.085,23.171,-114.634
-0.052,1.162,0.001,-10.671,16.463,-156.280
-0.051,1.090,0.017,-6.829,9.268,-174.939
-0.042,1.049,0.045,-2.927,9.817,-185.671
-0.029,1.026,0.059,1.890,6.402,-174.817
-0.035,0.987,0.075,0.854,1.585,-161.646
-0.008,0.981,0.091,2.073,2.256,-133.720
-0.007,0.998,0.104,3.049,0.976,-102.805
0.018,1.015,0.122,3.537,-2.012,-67.622
0.044,1.043,0.127,5.732,1.524,-27.195
0.059,1.067,0.119,3.537,-1.098,3.293
0.080,1.095,0.137,4.634,2.378,35.244
0.101,1.112,0.131,4.939,0.305,62.500
0.121,1.164,0.126,2.622,2.439,79.024
0.147,1.195,0.122,2.988,2.195,91.585
0.157,1.223,0.143,4.512,-1.768,101.829
0.186,1.245,0.140,1.159,-0.122,103.232
0.202,1.290,0.155,0.183,2.073,97.317
0.214,1.293,0.145,0.183,2.500,86.098
0.226,1.306,0.151,0.793,2.073,73.110
0.255,1.321,0.129,-0.427,5.122,60.610
0.261,1.313,0.159,-1.524,7.012,42.012
0.254,1.310,0.167,-0.732,5.366,25.183
0.273,1.282,0.175,-1.829,8.171,7.195
0.268,1.255,0.173,-0.366,10.793,-8.476
0.283,1.234,0.188,-0.122,9.512,-17.134
0.280,1.229,0.193,-4.146,17.439,-26.402
0.272,1.198,0.178,-3.110,14.329,-29.390
0.272,1.190,0.187,-2.134,17.378,-32.256
0.251,1.178,0.190,-5.610,20.732,-27.500
0.250,1.165,0.168,-5.305,24.939,-19.939
0.232,1.171,0.165,-8.232,29.756,-21.829
0.207,1.149,0.141,-10.610,29.573,-11.159
0.191,1.153,0.150,-9.024,28.963,-5.305
0.173,1.152,0.138,-15.000,33.780,3.902
0.148,1.137,0.128,-14.146,35.244,7.500
0.122,1.127,0.122,-12.744,34.939,15.488
0.101,1.134,0.133,-13.963,34.512,21.037
0.070,1.115,0.148,-12.866,35.610,22.988
0.055,1.103,0.154,-16.220,36.890,24.939
0.040,1.119,0.142,-16.768,41.341,21.585
0.029,1.101,0.156,-17.134,39.268,18.110
0.013,1.086,0.151,-20.732,37.561,14.634
-0.005,1.100,0.131,-16.524,35.610,7.805
-0.023,1.096,0.101,-17.195,32.134,1.098
-0.008,1.083,0.076,-18.415,30.549,-9.512
-0.025,1.052,0.078,-18.354,32.622,-18.963
-0.024,1.035,0.081,-16.220,30.671,-27.317
-0.023,1.036,0.069,-15.122,26.890,-31.220
-0.012,1.022,0.079,-14.207,23.659,-38.476
-0.006,1.006,0.128,-13.415,21.768,-39.573
-0.006,1.014,0.142,-15.366,19.207,-43.476
0.019,1.036,0.155,-12.927,18.720,-36.829
0.052,1.047,0.162,-13.598,19.024,-38.232
0.070,1.083,0.142,-12.134,20.854,-33.415
0.097,1.146,0.129,-17.256,21.280,-31.463
0.121,1.201,0.100,-14.756,23.476,-23.841
0.135,1.222,0.085,-15.671,24.390,-26.463
0.149,1.283,0.057,-17.805,27.927,-22.683
0.161,1.310,0.058,-22.317,28.720,-20.854

-2.996,1.127,-1.289,-273.171,-341.098,271.402
-3.032,1.131,-1.360,-281.463,-355.549,259.878
-3.024,1.207,-1.434,-293.171,-367.256,249.268
-3.060,1.250,-1.491,-304.146,-381.280,232.195
-3.042,1.268,-1.507,-315.915,-397.683,221.524
-3.020,1.286,-1.618,-326.159,-409.878,203.476
-3.001,1.309,-1.748,-342.805,-436.280,182.988
-2.896,1.291,-1.951,-367.561,-461.220,152.561
-2.738,1.226,-2.127,-386.463,-490.976,129.024
-2.536,1.134,-2.313,-408.476,-519.573,108.841
-2.268,0.975,-2.549,-426.159,-548.841,89.085
-1.926,0.732,-2.706,-444.512,-575.122,74.634
-1.566,0.439,-2.866,-463.537,-602.744,63.720
-1.062,0.218,-2.960,-479.512,-625.610,59.573
-0.633,-0.232,-3.144,-491.159,-641.159,65.854
-0.041,-0.682,-3.183,-501.402,-657.988,78.293
0.525,-1.145,-3.184,-507.073,-664.390,102.134
1.233,-1.614,-3.165,-511.768,-668.232,126.585
1.908,-2.206,-3.069,-509.878,-669.939,148.232
2.574,-2.618,-2.649,-496.951,-655.061,152.683
3.251,-2.977,-2.388,-487.378,-623.781,144.512
3.780,-3.149,-2.344,-460.976,-566.037,112.134
4.000,-3.450,-2.093,-432.439,-536.951,67.500
4.000,-3.575,-1.782,-399.817,-508.963,11.707
4.000,-3.649,-1.415,-361.524,-453.902,-56.890
4.000,-3.676,-1.016,-319.878,-396.220,-117.988
4.000,-3.495,-0.690,-284.451,-349.512,-179.573
4.000,-3.293,-0.314,-247.927,-316.951,-230.732
4.000,-3.125,-0.029,-210.976,-275.854,-258.049
4.000,-2.946,0.207,-184.817,-240.183,-258.110
4.000,-2.821,0.414,-162.256,-210.976,-231.159
3.961,-2.680,0.588,-138.659,-181.524,-173.171
3.645,-2.543,0.665,-120.610,-148.841,-96.524
3.460,-2.364,0.826,-112.866,-121.646,-2.866
3.140,-2.292,0.814,-102.317,-99.878,94.939
2.884,-2.193,0.871,-98.902,-77.500,195.610
2.663,-2.099,0.891,-96.402,-61.159,289.695
2.412,-1.991,0.968,-89.329,-51.768,375.549
2.215,-1.872,1.000,-86.463,-37.561,442.378
2.016,-1.748,1.028,-86.159,-24.451,486.220
1.812,-1.623,1.028,-85.183,-18.598,504.390
1.639,-1.492,1.007,-80.061,-9.695,504.085
1.456,-1.359,0.977,-76.585,-6.037,480.915
1.255,-1.239,0.970,-75.915,-1.585,439.146
1.105,-1.138,0.964,-73.049,5.549,380.366
0.974,-1.057,0.950,-67.805,4.024,311.524
0.829,-0.989,0.928,-69.024,8.110,236.341
0.738,-0.938,0.921,-64.817,6.829,162.256
0.614,-0.921,0.919,-63.232,6.220,84.329
0.538,-0.925,0.901,-59.024,2.134,19.512
0.470,-0.918,0.905,-61.341,1.220,-39.878
0.433,-0.937,0.898,-60.244,-2.500,-97.378
0.416,-0.956,0.894,-58.780,-7.500,-142.195
0.406,-0.975,0.900,-59.512,-8.659,-173.902
0.403,-1.014,0.860,-60.122,-18.841,-190.427
0.428,-1.044,0.875,-61.402,-18.110,-195.244
0.470,-1.077,0.869,-60.610,-23.963,-188.598
0.501,-1.147,0.857,-64.878,-27.317,-168.476
0.561,-1.211,0.828,-66.707,-26.280,-142.622
0.614,-1.258,0.829,-67.012,-29.451,-107.195
0.696,-1.336,0.833,-66.890,-29.390,-70.061
0.740,-1.405,0.832,-68.415,-26.463,-33.049
0.792,-1.449,0.817,-68.171,-20.000,-0.549
0.804,-1.500,0.835,-66.829,-14.573,33.537
0.824,-1.551,0.814,-65.610,-11.098,57.561
0.840,-1.579,0.812,-59.390,-8.841,83.476
0.833,-1.599,0.784,-58.659,-2.561,96.707
0.832,-1.623,0.764,-51.524,-0.610,106.220
0.802,-1.636,0.768,-46.646,4.939,116.463
0.780,-1.642,0.759,-40.732,10.976,116.037
0.751,-1.627,0.747,-35.549,12.683,113.476
0.719,-1.614,0.729,-28.415,18.293,108.841
0.671,-1.603,0.724,-19.146,19.573,104.695
0.621,-1.566,0.711,-12.378,20.305,98.354
0.555,-1.532,0.710,-6.159,23.537,88.598
0.510,-1.494,0.682,-0.244,26.768,83.354
0.466,-1.458,0.679,9.390,24.207,79.024
0.424,-1.405,0.662,12.256,27.134,72.012
0.378,-1.353,0.648,15.976,26.098,68.110
0.334,-1.290,0.639,22.073,27.927,60.122
0.309,-1.244,0.628,28.049,26.951,57.012
0.280,-1.181,0.614,27.988,23.354,50.488
0.254,-1.126,0.613,36.463,24.756,44.573
0.228,-1.080,0.598,36.890,22.927,36.402
0.208,-1.003,0.580,35.549,23.293,31.890
0.192,-0.943,0.576,38.841,23.171,24.329
0.179,-0.895,0.573,38.659,22.012,21.280
0.161,-0.850,0.587,42.622,22.866,17.073
0.159,-0.831,0.582,37.317,21.585,13.293
0.144,-0.780,0.579,41.768,15.915,8.415
0.126,-0.759,0.573,36.951,19.695,7.317
0.141,-0.742,0.594,37.195,12.439,5.793
0.141,-0.713,0.583,36.220,13.780,6.159
0.143,-0.704,0.585,32.561,13.780,4.878
0.161,-0.693,0.541,35.000,14.085,8.293
0.192,-0.691,0.586,32.805,8.902,12.195
0.196,-0.685,0.600,30.488,12.134,22.256
0.191,-0.697,0.593,28.659,11.707,24.756
0.206,-0.705,0.585,28.659,12.195,30.976
0.233,-0.713,0.599,25.610,11.585,37.927
0.204,-0.723,0.587,25.183,12.256,45.610
0.197,-0.736,0.590,21.402,16.524,47.378
0.187,-0.747,0.582,21.890,14.512,51.829
0.188,-0.752,0.564,21.585,15.915,55.793
0.166,-0.756,0.560,20.854,14.329,53.659
0.159,-0.764,0.570,22.561,14.146,47.927
0.137,-0.748,0.575,25.671,13.049,44.268
0.127,-0.748,0.575,22.988,12.622,38.293
0.116,-0.742,0.569,24.878,10.549,32.683
0.098,-0.738,0.566,23.171,11.890,24.268
0.084,-0.727,0.583,23.841,10.671,15.671
0.087,-0.717,0.588,24.695,10.427,9.268
0.074,-0.706,0.582,24.817,9.695,1.220
0.078,-0.698,0.594,25.427,7.012,-6.585
0.078,-0.686,0.597,25.000,6.890,-9.329
0.067,-0.668,0.595,26.890,5.122,-15.915
0.070,-0.668,0.582,26.159,3.780,-20.732
0.075,-0.674,0.600,25.488,2.622,-25.427
0.058,-0.675,0.584,26.463,1.280,-30.549

-1.143,-1.435,-3.337,-773.537,284.390,-44.451
-1.187,-1.731,-3.367,-760.732,288.659,-66.585
-1.179,-2.359,-3.062,-767.378,276.829,-76.951
-1.125,-2.533,-3.063,-757.683,272.744,-91.951
-1.257,-3.188,-2.796,-750.488,267.317,-103.537
-1.525,-3.570,-2.769,-734.634,263.841,-111.707
-1.861,-4.000,-2.606,-695.061,257.439,-113.476
-1.876,-4.000,-2.530,-646.219,201.159,-86.707
-2.120,-4.000,-2.476,-583.659,165.549,-75.488
-2.147,-4.000,-1.951,-520.000,135.122,-16.646
-2.209,-4.000,-1.597,-467.622,120.915,43.232
-2.076,-4.000,-1.244,-421.585,95.183,110.122
-1.967,-4.000,-0.821,-369.024,76.098,177.012
-1.834,-4.000,-0.300,-324.756,70.366,242.683
-1.767,-4.000,0.044,-287.439,56.341,300.671
-1.487,-4.000,0.364,-244.939,50.793,346.037
-1.463,-3.775,0.193,-212.317,60.854,384.390
-1.347,-3.212,0.334,-195.976,60.061,400.793
-1.347,-2.799,0.433,-185.122,61.341,407.622
-1.267,-2.433,0.439,-167.317,57.622,397.805
-1.158,-1.996,0.514,-157.622,64.207,369.817
-1.250,-1.728,0.566,-148.841,72.256,323.780
-1.257,-1.581,0.625,-139.329,75.427,269.512
-1.261,-1.565,0.637,-136.463,75.732,201.280
-1.341,-1.618,0.654,-126.524,70.854,128.963
-1.458,-1.643,0.654,-118.598,74.695,55.976
-1.506,-1.718,0.600,-109.695,68.963,-19.146
-1.543,-1.885,0.572,-95.061,54.451,-88.841
-1.638,-1.958,0.585,-87.805,46.341,-150.061
-1.617,-2.085,0.537,-75.427,40.854,-195.549
-1.604,-2.188,0.532,-61.463,21.951,-230.061
-1.584,-2.197,0.557,-51.951,14.024,-242.195
-1.501,-2.216,0.589,-37.134,2.805,-237.134
-1.407,-2.209,0.592,-32.500,-2.256,-215.976
-1.334,-2.157,0.600,-20.488,-8.659,-181.280
-1.252,-2.087,0.616,-16.159,-13.537,-138.476
-1.157,-1.990,0.607,-7.988,-15.915,-83.537
-1.080,-1.887,0.602,-4.512,-18.232,-33.780
-1.015,-1.765,0.605,-2.439,-16.463,10.244
-0.958,-1.656,0.610,4.451,-17.683,50.427
-0.899,-1.544,0.605,4.695,-15.244,82.805
-0.855,-1.433,0.622,7.866,-21.341,106.220
-0.839,-1.327,0.624,11.280,-20.976,123.232
-0.787,-1.210,0.634,10.427,-17.683,126.646
-0.768,-1.123,0.637,12.927,-17.134,123.171
-0.753,-1.035,0.642,19.390,-16.707,112.866
-0.580,-1.026,0.841,24.390,-19.268,97.134
-0.734,-0.900,0.606,22.744,-17.439,72.805
-0.652,-0.832,0.706,22.805,-15.183,43.598
-0.733,-0.783,0.640,22.683,-17.683,14.878
-0.713,-0.736,0.667,24.390,-15.427,-16.402
-0.657,-0.682,0.685,25.244,-18.232,-46.646
-0.676,-0.646,0.694,20.976,-14.878,-75.549
-0.655,-0.633,0.692,18.720,-15.427,-99.207
-0.630,-0.602,0.692,19.207,-18.476,-113.963
-0.611,-0.573,0.677,18.598,-13.049,-127.256
-0.589,-0.570,0.669,12.256,-14.939,-132.683
-0.591,-0.577,0.661,15.488,-13.293,-129.573
-0.582,-0.578,0.631,8.720,-14.085,-127.317
-0.563,-0.577,0.613,8.171,-14.268,-114.390
-0.570,-0.579,0.599,4.573,-13.049,-100.793
-0.562,-0.581,0.589,4.268,-14.390,-87.439
-0.557,-0.592,0.565,1.829,-12.561,-72.866
-0.560,-0.581,0.578,-0.366,-9.817,-58.415
-0.550,-0.606,0.574,-3.659,-13.659,-45.549
-0.558,-0.631,0.551,-7.134,-6.890,-34.573
-0.557,-0.638,0.547,-9.146,-10.793,-22.622
-0.559,-0.656,0.542,-8.110,-6.524,-16.341
-0.544,-0.698,0.535,-9.329,-9.268,-10.610
-0.548,-0.701,0.521,-9.939,-5.549,-4.573
-0.551,-0.723,0.527,-7.744,-8.659,-6.707
-0.543,-0.750,0.528,-10.061,-4.512,-7.622
-0.538,-0.754,0.508,-7.622,-4.146,-10.732
-0.540,-0.759,0.500,-6.951,-4.756,-13.963
-0.556,-0.789,0.475,-5.488,-3.598,-16.524
-0.546,-0.803,0.478,-2.439,-3.841,-25.061
-0.556,-0.816,0.481,-1.341,-4.939,-32.195
-0.557,-0.829,0.480,0.671,-2.927,-33.902
-0.572,-0.848,0.483,-1.098,2.195,-40.976
-0.573,-0.853,0.463,4.024,-5.366,-42.744
-0.579,-0.869,0.459,6.098,-0.061,-43.598
-0.584,-0.863,0.469,7.073,-1.402,-40.976
-0.589,-0.880,0.464,6.037,-0.366,-36.890
-0.586,-0.864,0.446,9.939,-0.244,-30.061
-0.592,-0.861,0.454,11.037,0.671,-28.171
-0.588,-0.848,0.446,16.829,-3.841,-18.659
-0.590,-0.852,0.449,12.500,-2.378,-13.598
-0.575,-0.821,0.451,14.695,-1.037,-11.037
-0.570,-0.804,0.438,15.549,0.000,-0.305
-0.562,-0.775,0.435,19.634,-2.073,7.073
-0.576,-0.758,0.446,19.146,-1.951,10.549
-0.555,-0.734,0.444,22.988,-4.024,14.756
-0.551,-0.702,0.441,19.390,0.610,17.805
-0.549,-0.660,0.439,25.244,-3.415,19.939
-0.545,-0.634,0.437,24.268,-1.646,21.524
-0.540,-0.604,0.426,25.244,0.976,23.720
-0.529,-0.563,0.452,24.695,-1.829,20.793
-0.527,-0.527,0.455,23.171,-1.037,21.280
-0.519,-0.507,0.471,22.988,-0.488,19.207
-0.508,-0.464,0.441,22.012,0.244,14.451
-0.510,-0.452,0.430,18.841,2.317,13.720
-0.504,-0.439,0.435,18.049,0.732,9.878
-0.509,-0.419,0.451,17.256,0.244,2.805
-0.513,-0.398,0.441,15.549,0.549,0.549
-0.501,-0.390,0.458,12.744,2.439,-8.659
-0.508,-0.394,0.443,12.378,0.793,-10.793
-0.512,-0.407,0.453,7.683,2.805,-18.963
-0.514,-0.416,0.435,7.683,2.439,-24.085
-0.503,-0.411,0.434,6.768,1.341,-28.963
-0.506,-0.405,0.460,4.634,1.280,-30.671
-0.503,-0.425,0.458,-0.183,5.671,-29.634
-0.498,-0.428,0.480,-0.488,3.720,-30.793
-0.500,-0.440,0.489,-0.671,3.902,-29.085
-0.522,-0.447,0.522,-1.037,3.293,-22.561
-0.506,-0.446,0.536,-7.622,5.366,-14.878
-0.511,-0.473,0.525,-9.634,5.244,-8.171
-0.538,-0.476,0.519,-9.024,5.549,-1.646
-0.551,-0.495,0.509,-9.695,7.622,4.146
-0.550,-0.502,0.494,-13.537,5.061,12.195

0.250,4.000,-1.232,-508.293,-25.854,50.549
0.281,3.980,-1.279,-532.256,-22.378,45.305
0.333,3.905,-1.409,-559.756,-17.988,31.829
0.364,3.832,-1.553,-586.829,-14.146,27.378
0.400,3.722,-1.691,-613.598,-9.390,24.146
0.427,3.588,-1.858,-640.610,-2.073,13.354
0.433,3.463,-1.995,-666.585,-0.122,7.683
0.421,3.251,-2.214,-700.793,7.073,0.183
0.415,3.009,-2.478,-735.854,13.171,-2.561
0.382,2.745,-2.702,-775.610,16.463,-8.780
0.358,2.435,-2.935,-810.793,25.732,-8.659
0.350,2.086,-3.195,-844.756,29.756,-12.500
0.306,1.618,-3.442,-878.659,39.817,-16.402
0.229,1.097,-3.702,-906.341,42.134,-21.829
0.197,0.503,-3.867,-930.671,44.817,-27.317
0.099,-0.172,-4.000,-954.512,47.744,-34.146
0.083,-0.826,-4.000,-969.939,41.524,-32.683
0.096,-1.605,-4.000,-981.707,37.622,-27.256
0.167,-2.435,-4.000,-989.146,32.439,-10.488
0.248,-3.072,-3.569,-989.329,25.671,8.598
0.069,-4.000,-3.217,-991.707,41.951,13.293
0.644,-4.000,-4.000,-955.305,69.573,-2.195
0.472,-4.000,-4.000,-872.317,63.963,-23.171
0.125,-4.000,-2.166,-724.756,51.463,-53.415
-0.449,-4.000,-0.902,-650.671,51.890,-88.780
-0.476,-4.000,0.041,-563.354,-20.549,-178.415
0.468,-4.000,0.199,-482.988,-93.780,-228.171
0.472,-4.000,0.276,-410.976,-58.659,-222.988
1.203,-4.000,-0.117,-344.512,10.305,-212.256
1.262,-4.000,-0.179,-268.110,-2.012,-188.110
1.082,-4.000,-0.024,-197.195,-0.488,-152.927
0.794,-4.000,0.535,-136.768,20.183,-100.000
0.568,-4.000,0.705,-94.573,39.817,-39.878
0.248,-4.000,0.642,-62.317,34.207,19.573
0.120,-3.386,0.723,-43.720,29.573,77.500
-0.110,-2.866,0.838,-38.659,23.232,120.061
-0.158,-2.484,0.831,-30.366,20.915,148.293
-0.224,-2.054,0.794,-27.988,25.244,163.354
-0.265,-1.809,0.706,-29.146,22.988,160.366
-0.207,-1.571,0.654,-21.402,14.817,148.476
-0.459,-1.378,0.674,-21.037,14.634,128.415
-0.264,-1.232,0.690,-25.000,11.646,99.268
-0.340,-1.134,0.739,-27.439,7.500,66.646
-0.323,-1.078,0.727,-30.793,8.598,29.085
-0.279,-1.050,0.718,-33.232,6.768,2.378
-0.235,-1.074,0.738,-37.683,3.720,-20.915
-0.202,-1.089,0.728,-38.293,2.134,-45.671
-0.122,-1.151,0.715,-42.378,0.366,-53.902
-0.055,-1.220,0.732,-45.854,-5.671,-55.305
0.021,-1.287,0.746,-46.646,-0.488,-53.537
0.088,-1.359,0.733,-48.841,2.073,-42.927
0.131,-1.431,0.698,-52.866,8.293,-30.610
0.143,-1.521,0.709,-49.268,9.329,-10.305
0.173,-1.566,0.736,-46.829,16.585,1.037
0.162,-1.579,0.792,-45.122,22.012,18.537
0.160,-1.574,0.815,-39.390,23.476,32.073
0.103,-1.560,0.796,-36.159,31.463,37.317
0.013,-1.592,0.760,-29.085,31.402,41.585
-0.076,-1.632,0.748,-26.585,34.634,35.671
-0.135,-1.663,0.760,-21.524,33.110,31.341
-0.186,-1.680,0.750,-11.098,31.829,18.232
-0.229,-1.697,0.736,0.305,34.878,3.232
-0.264,-1.735,0.705,12.744,27.439,-14.390
-0.312,-1.783,0.719,24.695,25.305,-26.890
-0.379,-1.744,0.748,37.439,16.280,-35.793
-0.392,-1.618,0.787,42.439,14.573,-44.939
-0.371,-1.449,0.783,48.415,8.171,-44.695
-0.352,-1.327,0.791,53.902,0.427,-41.890
-0.334,-1.183,0.783,52.195,3.415,-34.268
